abandon,"n. 放任；狂热
vt. 遗弃；放弃"
thrill,"n. 激动；震颤；紧张
vt. 使…颤动；使…紧张；使…感到兴奋或激动
vi. 颤抖；感到兴奋；感到紧张"
thrive,vi. 繁荣，兴旺；茁壮成长
throne,"n. 王座；君主；王权
vt. 使登王位
vi. 登上王座"
thrust,"n.  推力；刺
vt. 插；插入；推挤
vi. 插入；用向某人刺去；猛然或用力推"
thumb,"n. 拇指
vt. 翻阅；以拇指拨弄；作搭车手势；笨拙地摆弄
vi. 用拇指翻书页；竖起拇指要求搭车"
tick,"n. 滴答声；扁虱；记号；赊欠
vt. 标记号于；滴答地记录
vi. 发出滴答声；标以记号"
tickle,"n. 胳肢；痒感；使人发痒、高兴的东西
vt. 使发痒；使高兴；使满足
vi. 觉得痒；（东西）使人发痒"
tile,"n. 瓷砖，瓦片
vt. 铺以瓦；铺以瓷砖"
tilt,"n. 倾斜
vt. 使倾斜；使翘起
vi. 倾斜；翘起；以言词或文字抨击"
time,"n. 时间；时代；次数；节拍；倍数
adj. 定时的；定期的；分期的
vt. 计时；测定…的时间；安排…的速度"
timely,"adj. 及时的；适时的
adv. 及时地；早"
timid,adj. 胆小的；羞怯的
tip,"n. 小费；尖端；小建议，小窍门；轻拍
vt. 给小费；倾斜；翻倒；装顶端
vi. 给小费；翻倒；倾覆"
tissue,"n. 组织；纸巾；薄纱；一套
vt. 饰以薄纱；用化妆纸揩去"
token,"n. 表征；代币；记号
adj. 象征的；表意的；作为对某事的保证的
vt. 象征；代表"
tolerance,n. 公差；宽容；容忍；公差
tolerant,adj. 宽容的；容忍的；有耐药力的
tolerate,vt. 忍受；默许；宽恕
toll,"vt. 征收；敲钟
n. 通行费；代价；钟声；伤亡人数
vi. 鸣钟；征税"
torture,"n. 折磨；拷问；歪曲
vt. 折磨；拷问；歪曲"
toss,"n. 投掷；摇荡；投掷的距离；掷币赌胜负
vt. 投掷；使…不安；突然抬起；使…上下摇动；与…掷币打赌
vi. 辗转；被乱扔；颠簸；掷钱币决定某事"
tough,"n. 恶棍
adj. 艰苦的，困难的；坚强的，不屈不挠的；坚韧的，牢固的；强壮的，结实的
vt. 坚持；忍受，忍耐
adv. 强硬地，顽强地"
tow,"n. 拖；麻的粗纤维；拖曳所用之绳
vt. 拖；牵引；曳
vi. 被拖带；拖行"
toxic,adj. 有毒的；中毒的
trace,"n. 痕迹，踪迹；微量； 迹线；缰绳
vt. 追踪，查探；描绘；回溯
vi. 追溯；沿路走"
tract,n. 束；大片土地，地带；小册子
trademark,"n. 商标
标志"
tragedy,n. 悲剧；灾难；惨案
tragic,adj. 悲剧的；悲痛的，不幸的
trail,"n. 小径；痕迹；尾部；踪迹；一串，一系列
vt. 追踪；拖；蔓延；落后于
vi. 飘出；蔓生；垂下；拖曳"
trait,n. 特性，特点；品质；少许
transaction,n. 交易；事务；办理；会报，学报
transcend,vt. 胜过，超越
transfer,"n. 转让；转移；传递；过户
vt. 使转移；调任
vi. 转让；转学；换车"
transform,"vt. 改变，使…变形；转换
vi. 变换，改变；转化"
transient,"n. 瞬变现象；过往旅客；候鸟
adj. 短暂的；路过的"
transistor,n. 晶体管（收音机）
transit,"n. 运输；经过
vt. 运送
vi. 经过"
transition,n. 过渡；转变； 转换；变调
transmission,n. 传动装置， 变速器；传递；传送；播送
transmit,"vt. 传输；传播；发射；传达；遗传
vi. 传输；发射信号"
transparent,adj. 透明的；显然的；坦率的；易懂的
transplant,"n. 移植；移植器官；被移植物；移居者
vt. 移植；迁移；使移居
vi. 移植；迁移；移居"
transportation,n. 运输；运输系统；运输工具；流放
trash,"n. 垃圾；废物
vt. 丢弃；修剪树枝"
traverse,"n. 穿过；横贯；横木
vt. 穿过；反对；详细研究；在…来回移动
vi. 横越；旋转；来回移动
adj. 横贯的"
treaty,n. 条约，协议；谈判
tremble,"n. 颤抖；战栗；摇晃
vi. 发抖；战栗；焦虑；摇晃
vt. 使挥动；用颤抖的声音说出"
trench,"n. 沟，沟渠；战壕；堑壕
vt. 掘沟
vi. 挖战壕；侵害"
trend,"n. 趋势，倾向；走向
vt. 使…趋向
vi. 趋向，伸向"
trial,"n. 试验；审讯；努力；磨炼
adj. 试验的；审讯的"
tribe,n. 部落；族；宗族；一伙
tribute,n. 礼物； 贡物；颂词；（尤指对死者的）致敬，悼念，吊唁礼物
trifle,"n. 琐事；蛋糕；少量
vt. 浪费；虚度
vi. 开玩笑；闲混；嘲弄"
trigger,"n. 扳机； 触发器；制滑机
vt. 引发，引起；触发
vi. 松开扳柄"
trim,"n. 修剪；整齐；情形
vt. 修剪；整理；装点
adj. 整齐的
vi. 削减"
triple,"n. 三倍数；三个一组
adj. 三倍的；三方的
vt. 使成三倍
vi. 增至三倍"
triumph,"n. 胜利，凯旋；欢欣
vi. 获得胜利，成功"
trivial,adj. 不重要的，琐碎的；琐细的
troublesome,adj. 麻烦的；讨厌的；使人苦恼的
trumpet,"n. 喇叭；喇叭声
vt. 吹喇叭；吹嘘
vi. 吹喇叭；发出喇叭般的声音"
trunk,"n. 树干；躯干；象鼻；汽车车尾的行李箱
adj. 干线的；躯干的；箱子的
vt. 把…放入旅行箱内"
tub,"n. 浴盆；桶
vt. 把…装入桶；为…洗盆浴
vi. 洗盆浴；（衣服等）被放在桶里洗"
tuck,"n. 食物；船尾突出部；缝摺；抱膝式跳水；活力；鼓声
vt. 卷起；挤进；用某物舒适地裹住；使有褶裥；收拢；大口吃；使隐藏
vi. 缝褶裥；缩拢；舒服地裹在里面；大口吃"
tug,"n. 拖船；拖曳；苦干
vt. 用力拉；较量；用拖船拖
vi. 用力拉；竞争；努力做"
tuition,n. 学费；讲授
tumble,"n. 跌倒；翻筋斗；跌跤
vt. 使摔倒；使滚翻；弄乱
vi. 摔倒；倒塌；滚动；打滚；仓惶地行动
"
tunnel,"n. 隧道；坑道；洞穴通道
vt. 挖；在…打开通道；在…挖掘隧道
vi. 挖掘隧道；打开通道"
turbine,n.  涡轮； 涡轮机
turbulent,adj. 骚乱的，混乱的；狂暴的；吵闹的；激流的，湍流的
turn,"n. 转弯；变化；(损害或有益于别人的)行为，举动，举止
vi. 转向；转变；转动
vt. 转动，使旋转；转弯；翻过来；兑换"
turnover,"n. 翻覆； 营业额；流通量；半圆卷饼；失误
adj. 翻过来的；可翻转的"
tutor,"n. 导师；家庭教师；助教
vt. 辅导；约束
vi. 当家庭教师；（美）在家庭教师指导下学习"
twist,"n. 扭曲；拧；扭伤
vt. 捻；拧；扭伤；编织；使苦恼
vi. 扭动；弯曲"
typical,adj. 典型的；特有的；象征性的
ultraviolet,"adj. 紫外的；紫外线的
n. 紫外线辐射，紫外光"
unanimous,adj. 全体一致的；意见一致的；无异议的
underestimate,"n. 低估
vt. 低估；看轻"
undergo,vt. 经历，经受；忍受
underline,"n. 下划线；下期节目预告
vt. 强调；在…下面划线；预告"
underlying,"adj. 潜在的；根本的；在下面的；优先的
v. 放在…的下面；为…的基础；优先于（underlie的ing形式）"
undermine,vt. 破坏，渐渐破坏；挖掘地基
understanding,"n. 谅解，理解；理解力；协议
v. 理解；明白（understand的ing形式）
adj. 了解的；聪明的；有理解力的"
undertake,vt. 承担，保证；从事；同意；试图
undo,"vt. 取消；解开；破坏；扰乱
vi. 撤消"
unemployment,n. 失业；失业率；失业人数
unexpected,adj. 意外的，想不到的
unfold,"vi. 展开；显露
vt. 打开；呈现"
unfortunately,adv. 不幸地
uniform,"n. 制服
adj. 统一的；一致的；相同的；均衡的；始终如一的
vt. 使穿制服；使成一样"
unify,vt. 统一；使相同，使一致
unique,"n. 独一无二的人或物
adj. 独特的，稀罕的； 唯一的，独一无二的"
universal,"n. 一般概念；普通性
adj. 普遍的；通用的；宇宙的；全世界的；全体的"
unload,"vt. 卸；摆脱…之负担；倾销
vi. 卸货；退子弹"
update,"n. 更新；现代化
vt. 更新；校正，修正；使现代化"
upgrade,"n. 升级；上升；上坡
vt. 使升级；提升；改良品种
adj. 向上的
adv. 往上"
uphold,vt. 支撑；鼓励；赞成；举起
upright,"n. 垂直；竖立
adj. 正直的，诚实的；垂直的，直立的；笔直的；合乎正道的"
upset,"n. 混乱；翻倒；颠覆
adj. 心烦的；混乱的；弄翻的
vt. 使心烦；颠覆；扰乱
vi. 翻倒"
urge,"n. 强烈的欲望，迫切要求；推动力
vi. 强烈要求
vt. 力劝，催促；驱策，推进"
urgent,adj. 紧急的；急迫的
usage,n. 使用；用法；惯例
utility,"n. 实用；效用；公共设施；功用
adj. 实用的；通用的；有多种用途的"
utilize,vt. 利用
utilise,vt. 使用（等于utilize）；利用
utmost,"n. 极限；最大可能
adj. 极度的；最远的"
utter,"adj. 完全的；彻底的；无条件的
vt. 发出，表达；发射"
vacant,adj. 空虚的；空的；空缺的；空闲的；茫然的
vacation,"n. 假期；（房屋）搬出
vi. 休假，度假"
vague,adj. 模糊的；含糊的；不明确的；暧昧的
vain,adj. 徒劳的；自负的；无结果的；无用的
valid,adj. 有效的；有根据的；合法的；正当的
valuable,"n. 贵重物品
adj. 有价值的；贵重的；可估价的"
valve,"n. 阀； 瓣膜；真空管；活门
vt. 装阀于；以活门调节"
vanish,"n. 弱化音
vi. 消失；突然不见；成为零
vt. 使不见，使消失"
variable,"n.  变量；可变物，可变因素
adj. 变量的；可变的；易变的，多变的；变异的， 畸变的"
variation,n. 变化； 变异，变种
variety,n. 多样；种类；杂耍；变化，多样化
various,adj. 各种各样的；多方面的
vegetation,n. 植被；植物，草木；呆板单调的生活
vehicle,n.  车辆；工具；交通工具；运载工具；传播媒介；媒介物
veil,"n. 面纱；面罩；遮蔽物；托词
vt. 遮蔽；掩饰；以面纱遮掩；用帷幕分隔
vi. 蒙上面纱；出现轻度灰雾"
vein,"n. 血管；叶脉； 岩脉；纹理；翅脉；性情
vt. 使成脉络；象脉络般分布于"
velocity,n. 速度
velvet,"adj. 天鹅绒的
n. 天鹅绒，丝绒；天鹅绒似的东西"
vent,"n. （感情的）发泄；出口；通风孔
vt. 发泄感情；放出…；给…开孔
vi. 放出；（通过排泄等）减轻压力"
ventilate,vt. 使通风；给…装通风设备；宣布
venture,"n. 企业；风险；冒险
vt. 敢于
vi. 冒险；投机"
verbal,"n. 动词的非谓语形式
adj. 口头的；言语的；动词的；照字面的"
verdict,n. 结论；裁定
verge,"n. 边缘
vi. 濒临，接近；处在边缘"
verify,vt. 核实；查证
versatile,adj. 多才多艺的；通用的，万能的；多面手的
verse,"n. 诗，诗篇；韵文；诗节
vi. 作诗
vt. 使熟练，使精通"
version,n. 版本；译文；倒转术
vs,abbr. 对，相对（versus）
versus,prep. 对；与...相对；对抗
vertical,"n. 垂直线，垂直面
adj. 垂直的，直立的； 头顶的，顶点的"
vessel,n. 船，舰； 脉管，血管；容器，器皿
veteran,"n. 老兵；老手；富有经验的人；老运动员
adj. 经验丰富的；老兵的"
veto,"n. 否决权
vt. 否决；禁止
vi. 否决；禁止"
vibrate,"vt. 使振动；使颤动
vi. 振动；颤动；摇摆；踌躇"
vice,"prep. 代替
n. 恶习；缺点； 老虎钳；卖淫
adj. 副的；代替的
vt. 钳住"
vicinity,n. 邻近，附近；近处
vicious,adj. 恶毒的；恶意的；堕落的；有错误的；品性不端的；剧烈的
victim,n. 受害人；牺牲品；牺牲者
view,"n. 观察；视野；意见；风景
vt. 观察；考虑；查看"
vigorous,adj. 有力的；精力充沛的
violate,vt. 违反；侵犯，妨碍；亵渎
violence,n. 暴力；侵犯；激烈；歪曲
violent,adj. 暴力的；猛烈的
virgin,"n. 处女
adj. 处女的；纯洁的；未经利用的，处于原始状态的"
virtual,adj.  虚拟的；实质上的，事实上的（但未在名义上或正式获承认）
virtually,adv. 事实上，几乎；实质上
virtue,n. 美德；优点；贞操；功效
virus,n.  病毒；恶毒；毒害
visa,"n. 签证
vt. 签发签证"
visible,"n. 可见物；进出口贸易中的有形项目
adj. 明显的；看得见的；现有的；可得到的"
vision,"n. 视力；美景；眼力；幻象；想象力；幻视（漫威漫画旗下超级英雄）
vt. 想象；显现；梦见"
visual,adj. 视觉的，视力的；栩栩如生的
visualize,"vt. 形象，形象化；想像，设想
vi. 显现"
visualise,"vt. 使…可见；使…具体化（等于visualize）
vi. 想象；显现"
vital,adj. 至关重要的；生死攸关的；有活力的
vivid,adj. 生动的；鲜明的；鲜艳的
vocal,"adj. 直言不讳的
adj. 歌唱的；声音的，有声的
n. 声乐作品；元音"
vocational,adj. 职业的，行业的
void,"n. 空虚；空间；空隙
adj. 空的；无效的；无人的
vt. 使无效；排放"
volume,"n. 量；体积；卷；音量；大量；册
adj. 大量的
vt. 把…收集成卷
vi. 成团卷起"
voluntary,"n. 志愿者；自愿行动
adj. 自愿的；志愿的；自发的；故意的"
volunteer,"n. 志愿者；志愿兵
adj. 志愿的
vt. 自愿
vi. 自愿"
vulgar,"n. 平民，百姓
adj. 粗俗的；通俗的；本土的"
vulnerable,adj. 易受攻击的，易受…的攻击；易受伤害的；有弱点的
wagon,"n. 货车，四轮马车
vt. 用运货马车运输货物"
wander,"vi. 徘徊；漫步；迷路；离题
vt. 游荡，漫游"
ward,"n. 病房；保卫；监视
vt. 避开；保卫；守护"
wardrobe,n. 衣柜；行头；全部戏装
warehouse,n. 仓库；货栈；大商店
warfare,n. 战争；冲突
warrant,"n. 根据；证明；正当理由；委任状
vt. 保证；担保；批准；辩解"
watertight,adj. 水密的；不漏水的；无懈可击的
watt,n. 瓦特
way,"n. 方法；道路；方向；行业；习惯
adj. 途中的
adv. 大大地；远远地"
weary,"adj. 疲倦的；厌烦的；令人厌烦的
vt. 使疲倦；使厌烦
vi. 疲倦；厌烦"
weave,"vi. 纺织；编成；迂回行进
vt. 编织；编排；使迂回前进
n. 织物；织法；编织式样"
wedge,"n. 楔子；楔形物；导致分裂的东西
vt. 楔入；挤进；楔住
vi. 楔入；挤进"
weep,"n. 哭泣；眼泪；滴下
vt. 哭泣；流泪；悲叹；流出或渗出液体
vi. 哭泣；流泪；哀悼；滴落；渗出液体"
weigh,"n. 权衡；称重量
vt. 权衡；考虑；称…重量
vi. 重量为…；具有重要性；成为…的重荷；起锚"
weird,"n. （苏格兰）命运；预言
adj. 怪异的；不可思议的；超自然的"
weld,"n. 焊接；焊接点
vt. 焊接；使结合；使成整体
vi. 焊牢"
welfare,"n. 福利；幸福；福利事业；安宁
adj. 福利的；接受社会救济的"
whereby,adv. 凭借；通过…；借以；与…一致
whip,"n. 鞭子；抽打；车夫； 搅拌器
vt. 抽打；煽动；搅打（蛋，奶油）；彻底击败
vi. 抽打；急走；拍击"
whirl,"n. 旋转，回旋；昏乱；一连串的事；短暂的旅行
vt. 使旋转；卷走，飞快地带走
vi. 旋转，回旋；急走；头晕眼花"
whisper,"n. 私语；谣传；飒飒的声音
vi. 耳语；密谈；飒飒地响
vt. 低声说出"
whistle,"n. 口哨；汽笛；呼啸声
vt. 吹口哨；鸣汽笛"
wicked,adj. 邪恶的；恶劣的；不道德的；顽皮的
widen,"vt. 放宽
vi. 变宽"
widespread,adj. 普遍的，广泛的；分布广的
wipe,"n. 擦拭；用力打
vi. 擦；打
vt. 擦；消除；涂上"
wisdom,n. 智慧，才智；明智；学识；至理名言
wit,"n. 智慧；才智；智力
v. <古>知道；即"
withdraw,"vt. 撤退；收回；撤消；拉开
vi. 撤退；离开"
withhold,"vt. 保留，不给；隐瞒；抑制
vi. 忍住；克制"
withstand,"vt. 抵挡；禁得起；反抗
vi. 反抗"
witness,"n. 证人；目击者；证据
vt. 目击；证明；为…作证
vi. 作证人"
worship,"n. 崇拜；礼拜；尊敬
vt. 崇拜；尊敬；爱慕
vi. 拜神；做礼拜"
wrap,"n. 外套；围巾
vt. 包；缠绕；隐藏；掩护
vi. 包起来；缠绕；穿外衣"
wreck,"n. 破坏；失事；残骸；失去健康的人
vt. 破坏；使失事；拆毁
vi. 失事；营救失事船只"
wrench,"n. 扳手，扳钳；扭伤；痛苦；歪曲；猛扭
vt. 扭伤；猛扭；曲解；折磨
vi. 扭伤；猛扭；猛绞"
wretched,adj. 可怜的；卑鄙的；令人苦恼或难受的
wrinkle,"n. 皱纹
vi. 起皱
vt. 使起皱纹"
X-ray,找不到解释
yacht,"n. 游艇，快艇；轻舟
vi. 乘游艇，驾游艇"
yard,"n. 院子；码（英制中丈量长度单位，1码=3英尺）；庭院；帆桁
vt. 把…关进或围在畜栏里"
yawn,"n. 哈欠；裂口
vt. 张开；打著哈欠说
vi. 打哈欠；裂开"
yell,"n. 喊声，叫声
vi. 大叫，叫喊
vt. 喊叫着说"
yield,"n. 产量；收益
vt. 屈服；出产，产生；放弃
vi. 屈服，投降"
