abandon,"n. 放任；狂热
vt. 遗弃；放弃"
review,"n. 回顾；复习；评论；检讨；检阅
vt. 回顾；检查；复审
vi. 回顾；复习功课；写评论"
punctual,adj. 准时的，守时的；精确的
timely,"adj. 及时的；适时的
adv. 及时地；早"
remedy,"n. 补救；治疗；赔偿
vt. 补救；治疗；纠正"
therapy,n. 治疗，疗法
treatment,n. 治疗，疗法；处理；对待
refute,vt. 反驳，驳斥；驳倒
retort,"n. 反驳，顶嘴；曲颈瓶
vi. 反驳，回嘴
vt. 反驳，反击"
rotate,"vt. 使旋转；使转动；使轮流
adj.  辐状的
vi. 旋转；循环"
rotary,"n. 旋转式机器； 转缸式发动机
adj. 旋转的，转动的；轮流的"
revolve,"n. 旋转；循环；旋转舞台
vt. 使…旋转；使…循环；反复考虑
vi. 旋转；循环出现；反复考虑"
spin,"n. 旋转；疾驰
vi. 旋转；纺纱；吐丝；晕眩
vt. 使旋转；纺纱；编造；结网"
whirl,"n. 旋转，回旋；昏乱；一连串的事；短暂的旅行
vt. 使旋转；卷走，飞快地带走
vi. 旋转，回旋；急走；头晕眼花"
turnover,"n. 翻覆； 营业额；流通量；半圆卷饼；失误
adj. 翻过来的；可翻转的"
reshuffle,"n. 重新洗牌；改组
vt. 重新洗牌；改组；重作安排"
restructure,vt. 调整；重建；更改结构
reclaim,"n. 改造，感化；再生胶
vt. 开拓；回收再利用；改造某人，使某人悔改
vi. 抗议，喊叫"
retrieve,"n.  检索；恢复，取回
vt.  检索；恢复；重新得到
vi. 找回猎物"
retrieval,n. 检索；恢复；取回；拯救
clearing,"n. 结算；空地；清扫
v. 澄清；放晴（clear的ing形式）"
wasteland,n. 荒地，不毛之地；未开垦地，荒漠；（精神或文化上的）贫乏
irony,"n. 讽刺；反语；具有讽刺意味的事
adj. 铁的；似铁的"
sarcasm,n. 讽刺；挖苦；嘲笑
endorse,vt. 背书；认可；签署；赞同；在背面签名
signature,n. 署名；签名；信号
signatory,"n. 签约国；签名人
adj. 签署的；签约的"
secular,"n. 修道院外的教士，(对宗教家而言的) 俗人
adj. 世俗的；长期的；现世的；不朽的"
temporal,"n. 世间万物；暂存的事物
adj. 暂时的；当时的；现世的"
stock,"n. 股份，股票；库存；血统；树干；家畜
adj. 存货的，常备的；平凡的
vt. 进货；备有；装把手于…
vi. 囤积；办货；出新芽"
stockholder,n. 股东；股票持有人
shareholder,n. 股东；股票持有人
billboard,"n. 广告牌；布告板
vt. 宣传；介绍"
poster,n. 海报，广告；招贴
snack,"n. 小吃，快餐；一份，部分
vi. 吃快餐，吃点心"
snack bar,"n. 小吃部；快餐柜台；快餐部；点心铺
 小吃店；快餐店；快餐厅"
contaminate,vt. 污染，弄脏
stain,"n. 污点；瑕疵；着色剂
vt. 沾污；败坏；给…着色
vi. 污染；被沾污；被染污"
stainless,adj. 不锈的；纯洁的，未被玷污的；无瑕疵的
patch,"n. 眼罩；斑点；碎片；小块土地
vi. 打补丁
vt. 修补；解决；掩饰"
cemetery,n. 墓地；公墓
derail,"n. 脱轨； 脱轨器
vt. 使出轨
vi. 出轨"
eloquent,adj. 意味深长的；雄辩的，有口才的；有说服力的；动人的
empirical,adj. 经验主义的，完全根据经验的；实证的
evenly,adv. 均匀地；平衡地；平坦地；平等地
stalk,"n. （植物的）茎，秆；（支持叶子、果实和花的）梗，柄；追踪；高视阔步
vt. 追踪，潜近；高视阔步
vi. 高视阔步地走；潜近，偷偷接近"
stalk,"n. （植物的）茎，秆；（支持叶子、果实和花的）梗，柄；追踪；高视阔步
vt. 追踪，潜近；高视阔步
vi. 高视阔步地走；潜近，偷偷接近"
stride,"n. 大步；步幅；进展
vt. 跨过；大踏步走过；跨坐在…
vi. 跨；跨过；大步行走"
bend,"n. 弯曲
vt. 使弯曲；使屈服；使致力；使朝向
vi. 弯曲，转弯；屈服；倾向；专心于"
stoop,"n. 弯腰，屈背；屈服
vt. 辱没，堕落；俯曲
vi. 弯腰；屈服；堕落"
strip,"n. 带；条状；脱衣舞
vt. 剥夺；剥去；脱去衣服
vi. 脱去衣服"
stripe,"n. 条纹，斑纹；种类
vt. 加条纹于…"
aggregate,"n. 合计；集合体；总计
adj. 聚合的；集合的；合计的
vt. 集合；聚集；合计
vi. 集合；聚集；合计"
sum,"n. 金额；总数
vt. 总结；合计
vi. 概括"
tablet,"n. 碑；药片；写字板；小块；平板电脑
vt. 用碑牌纪念；将(备忘录等)写在板上；将…制成小片或小块"
capsule,"n. 胶囊； 蒴果；太空舱；小容器
adj. 压缩的；概要的
vt. 压缩；简述"
levy,"n. 征收；征兵，征税
vt. 征收（税等）；征集（兵等）
vi. 征税；征兵"
tariff,"n. 关税表；收费表
vt. 定税率；征收关税"
tax-free,adj. 免税的；无税的
revenue,n. 税收，国家的收入；收益
tentative,"n. 假设，试验
adj. 试验性的，暂定的；踌躇的"
trial,"n. 试验；审讯；努力；磨炼
adj. 试验的；审讯的"
terminal,"n. 末端；终点；终端机；极限
adj. 末端的；终点的；晚期的"
ultimate,"n. 终极；根本；基本原则
adj. 最终的；极限的；根本的"
poisonous,adj. 有毒的；恶毒的；讨厌的
toxic,adj. 有毒的；中毒的
comic,"n. 连环漫画；喜剧演员；滑稽人物
adj. 喜剧的；滑稽的；有趣的"
tragic,adj. 悲剧的；悲痛的，不幸的
toll,"vt. 征收；敲钟
n. 通行费；代价；钟声；伤亡人数
vi. 鸣钟；征税"
tuition,n. 学费；讲授
absolute,"n. 绝对；绝对事物
adj. 绝对的；完全的；专制的"
sheer,"n. 偏航；透明薄织物
adj. 绝对的；透明的；峻峭的；纯粹的
vt. 使偏航；使急转向
adv. 完全；陡峭地
vi. 偏航"
thorough,adj. 彻底的；十分的；周密的
thoroughly,adv. 彻底地，完全地
utter,"adj. 完全的；彻底的；无条件的
vt. 发出，表达；发射"
utterly,adv. 完全地；绝对地；全然地；彻底地，十足地
encounter,"n. 遭遇，偶然碰见
vi. 遭遇；偶然相遇
vt. 遭遇，邂逅；遇到"
undergo,vt. 经历，经受；忍受
suffer,"vi. 遭受，忍受；受痛苦；经验；受损害
vt. 遭受；忍受；经历"
extreme,"n. 极端；末端；最大程度；极端的事物
adj. 极端的；极度的；偏激的；尽头的"
extremely,adv. 非常，极其；极端地
utmost,"n. 极限；最大可能
adj. 极度的；最远的"
paradise,"n. 天堂
至福境地"
Utopia,n. 乌托邦（理想中最美好的社会）；理想国
tempo,n. 速度，发展速度；拍子
velocity,n. 速度
literal,adj. 文字的；逐字的；无夸张的
verbal,"n. 动词的非谓语形式
adj. 口头的；言语的；动词的；照字面的"
wording,"n.  措辞；用语；语法
v. 用词语表达；讲话（word的ing形式）"
sour,"n. 酸味；苦事
adj. 酸的；发酵的；刺耳的；酸臭的；讨厌的
vt. 使变酸；使失望
vi. 发酵；变酸；厌烦"
acid,"n. 酸；<俚>迷幻药
adj. 酸的；讽刺的；刻薄的"
underdeveloped,adj. 不发达的
virgin,"n. 处女
adj. 处女的；纯洁的；未经利用的，处于原始状态的"
via,prep. 渠道，通过；经由
visa,"n. 签证
vt. 签发签证"
watt,n. 瓦特
kilowatt,n.  千瓦（功率单位）
volt,n. 伏特（电压单位）；环骑；闪避
frown,"n. 皱眉，蹙额
vt. 皱眉，蹙额
vi. 皱眉；不同意"
wrinkle,"n. 皱纹
vi. 起皱
vt. 使起皱纹"
embed,vt. 栽种；使嵌入，使插入；使深留脑中
invest,"vi. 投资，入股；花钱买
vt. 投资；覆盖；耗费；授予；包围"
investor,n. 投资者
investment,n. 投资；投入；封锁
inject,vt. 注入；注射
injection,n. 注射；注射剂；充血；射入轨道
insert,"n. 插入物；管芯；镶块；刀片
vt. 插入；嵌入"
jigsaw,"n. 拼图玩具；线锯；镂花锯
vt. 用线锯锯"
bingo,n. 宾戈游戏
gamble,"n. 赌博；冒险；打赌
vi. 赌博；孤注一掷；投机；打赌
vt. 赌博；孤注一掷；冒险假设"
cigarette,n. 香烟；纸烟
cocaine,n.  可卡因
opium,"n. 鸦片；麻醉剂
adj. 鸦片的"
grease,"n. 油脂；贿赂
vt. 涂脂于；贿赂"
lubricate,"vi. 润滑；涂油；起润滑剂作用
vt. 使…润滑；给…加润滑油"
hose,"n. 软管；长筒袜；男性穿的紧身裤
vt. 用软管浇水；痛打"
pipeline,n. 管道；输油管；传递途径
bronze,"n. 青铜；古铜色；青铜制品
adj. 青铜色的；青铜制的
vt. 镀青铜于
vi. 变成青铜色，被晒黑"
ivory,"n. 象牙；乳白色；长牙
adj. 乳白色的；象牙制的"
tan,"vi. 晒成棕褐色
adj. 黄褐色的；鞣皮的
n. （日晒后皮肤的）黝黑色；棕褐色；鞣料；马戏团
vt. 鞣（革）；晒成褐色"
alloy,"n. 合金
vt. 使成合金；使减低成色
vi. 易于铸成合金"
metallic,adj. 金属的，含金属的
jelly,"n. 果冻；胶状物
vi. 成胶状
vt. 使结冻"
pudding,n. 布丁
racket,"n. 球拍；吵闹，喧闹
vt. 过着花天酒地的生活
vi. 过着花天酒地的生活"
bat,"n. 蝙蝠；球棒；球拍；批处理文件的扩展名
vt. 用球棒击球；击球率达…
vi. 轮到击球；用球棒击球"
haunt,"n. 栖息地；常去的地方
vt. 常出没于…；萦绕于…；经常去…
vi. 出没；作祟"
resort,"n. 凭借，手段；度假胜地；常去之地
vi. 求助，诉诸；常去；采取某手段或方法"
lever,"n. 杠杆；控制杆
vt. 用杠杆撬动；把…作为杠杆
vi. 用杠杆撬"
shaft,"n. 拍杆； 轴；箭杆；杆状物
vt. 利用；在……上装杆"
shutter,"n. 快门；百叶窗；关闭物；遮板
vt. 为…装百叶窗；以百叶窗遮闭"
snapshot,"n. 快照，快相；急射，速射；简单印象
vt. 给…拍快照
vi. 拍快照"
counsel,"n. 法律顾问；忠告；商议；讨论；决策
vt. 建议；劝告
vi. 商讨；提出忠告"
solicitor,n. 律师；法务官；募捐者；掮客
defendant,"n. 被告
adj. 辩护的；为自己辩护的"
tribunal,n. 法庭；裁决；法官席
symptom,n.  症状；征兆
syndrome,n.  综合症状；并发症状；校验子；并发位
hardy,"n. 强壮的人；耐寒植物；方柄凿
adj. 坚强的；勇敢的；能吃苦耐劳的；鲁莽的"
incidentally,adv. 顺便；偶然地；附带地
operative,"adj. 有效的；运转着的；从事生产劳动的
n. 侦探；技工"
promising,"v. 许诺，答应（promise的现在分词形式）
adj. 有希望的，有前途的"
paper,"n. 纸；论文；文件；报纸
adj. 纸做的
vt. 用纸糊；用纸包装
vi. 贴糊墙纸；发交通违章传票"
thesis,n. 论文；论点
prose,"n. 散文；单调
adj. 散文的；平凡的；乏味的
vt. 把…写成散文
vi. 写散文；乏味地讲话"
verse,"n. 诗，诗篇；韵文；诗节
vi. 作诗
vt. 使熟练，使精通"
texture,n. 质地；纹理；结构；本质，实质
timber,n. 木材；木料
velvet,"adj. 天鹅绒的
n. 天鹅绒，丝绒；天鹅绒似的东西"
gorge,"n. 峡谷；胃；暴食；咽喉；障碍物
vt. 使吃饱；吞下；使扩张
vi. 拚命吃；狼吞虎咽"
ridge,"n. 山脊；山脉；屋脊
vt. 使成脊状；作垄
vi. 成脊状"
trench,"n. 沟，沟渠；战壕；堑壕
vt. 掘沟
vi. 挖战壕；侵害"
tunnel,"n. 隧道；坑道；洞穴通道
vt. 挖；在…打开通道；在…挖掘隧道
vi. 挖掘隧道；打开通道"
whatever,"conj. 无论什么
adj. 不管什么样的
pron. 无论什么；诸如此类"
whatsoever,pron. 无论什么
drought,n. 干旱；缺乏
flood,"n. 洪水；泛滥；一大批
vt. 淹没；充满；溢出
vi. 涌出；涌进；为水淹没"
evolve,"vi. 发展，进展；进化；逐步形成
vt. 发展，进化；进化；使逐步形成；推断出"
evolution,n. 演变；进化论；进展
degenerate,"n. 堕落的人
adj. 退化的；堕落的
vi. 退化；堕落
vt. 使退化；恶化"
odds,n. 几率；胜算；不平等；差别
opportunity,n. 时机，机会
program,"n. 程序；计划；大纲
vt. 用程序指令；为…制订计划；为…安排节目
vi. 编程序；安排节目；设计电脑程式"
repertoire,n. 全部节目；计算机指令系统；（美）某人或机器的全部技能
tick,"n. 滴答声；扁虱；记号；赊欠
vt. 标记号于；滴答地记录
vi. 发出滴答声；标以记号"
tickle,"n. 胳肢；痒感；使人发痒、高兴的东西
vt. 使发痒；使高兴；使满足
vi. 觉得痒；（东西）使人发痒"
privacy,n. 隐私；秘密；隐居；隐居处
privilege,"n. 特权；优待
vt. 给与…特权；特免"
privileged,"adj. 享有特权的；有特别恩典的
v. 给予…特权；免除（privilege的过去分词）"
underprivileged,adj. 贫困的；被剥夺基本权力的；社会地位低下的
acquaint,vt. 使熟悉；使认识
acquaintance,n. 熟人；相识；了解；知道
automate,"vt. 使自动化，使自动操作
vi. 自动化，自动操作"
automatic,"n. 自动机械；自动手枪
adj. 自动的；无意识的；必然的"
pose,"vi. 摆姿势；佯装；矫揉造作
vt. 造成，形成；摆姿势；装模作样；提出…讨论
n. 姿势，姿态；装模作样"
posture,"n. 姿势；态度；情形
vt. 作…的姿势
vi. 摆姿势"
intense,adj. 强烈的；紧张的；非常的；热情的
intensify,"vt. 使加强，使强化；使变激烈
vi. 增强，强化；变激烈"
intensity,n. 强度；强烈； 亮度；紧张
intensive,"n. 加强器
adj. 加强的；集中的；透彻的；加强语气的"
desirable,"n. 合意的人或事物
adj. 令人满意的；值得要的"
desirous,adj. 渴望的；想要的
finite,"n. 有限之物
adj. 有限的；限定的"
infinite,"n. 无限； 无穷大；无限的东西（如空间，时间）
adj. 无限的，无穷的；无数的；极大的"
infinity,n. 无穷；无限大；无限距
entrepreneur,n. 企业家；承包人；主办者
enterprise,n. 企业；事业；进取心；事业心
esthetic,"n. 美学；审美家；唯美主义者
adj. 审美的（等于aesthetic）；感觉的"
aesthetic,adj. 美的；美学的；审美的，具有审美趣味的
esthetics,n. 美学
aesthetics,n. 美学；美的哲学
economical,adj. 经济的；节约的；合算的
economics,n. 经济学；国家的经济状况
symmetry,n. 对称（性）；整齐，匀称
symmetrical,adj. 匀称的，对称的
recite,"vt. 背诵；叙述；列举
vi. 背诵；叙述"
retell,vt. 复述；再讲；重述
seal,"n. 密封；印章；海豹；封条；标志
vt. 密封；盖章
vi. 猎海豹"
seal,"n. 密封；印章；海豹；封条；标志
vt. 密封；盖章
vi. 猎海豹"
overhear,"vt. 无意中听到；偷听
vi. 无意中听到；偷听到"
overpass,"vt. 超越；胜过；忽略
n. 天桥；陆桥"
clay,"n.  粘土；泥土；肉体；似黏土的东西
vt. 用黏土处理"
cement,"n. 水泥；接合剂
vt. 巩固，加强；用水泥涂；接合
vi. 粘牢"
cargo,n. 货物，船货
checkpoint,n. 检查站，关卡
download,vt.  下载
upload,vt. 上传
orient,"vt. 使适应；确定方向；使朝东
n. 东方；东方诸国
adj. 东方的
vi. 向东"
oriental,"adj. 东方的；东方人的
n. 东方人"
orientation,n. 方向；定向；适应；情况介绍；向东方
parachute,"n. 降落伞
vi. 跳伞
空投"
paperback,"n. 平装本；廉价本
adj. 纸面装订的；纸面平装本书籍的
vt. 以平装本出版"
paradox,n. 悖论，反论；似非而是的论点；自相矛盾的人或事
parameter,n. 参数；系数；参量
preside,"vi. 主持，担任会议主席
vt. 管理"
quart,n. 夸脱（容量单位）；一夸脱的容器
quench,"vt. 熄灭， 淬火；解渴；结束；冷浸
vi. 熄灭；平息"
questionnaire,n. 问卷；调查表
relish,"n. 滋味；风味；食欲；开胃小菜；含义；调味品
vt. 盼望;期待;享受; 品味；喜爱；给…加佐料
vi. 有特定意味；味道可口"
revenge,"n. 报复；复仇
vt. 报复；替…报仇；洗雪
vi. 报仇；雪耻"
setback,n. 挫折；退步；逆流
supersonic,"n. 超音速；超声波
adj. 超音速的；超声波的"
telecom,n. 电信，远距通信；电讯
tuck,"n. 食物；船尾突出部；缝摺；抱膝式跳水；活力；鼓声
vt. 卷起；挤进；用某物舒适地裹住；使有褶裥；收拢；大口吃；使隐藏
vi. 缝褶裥；缩拢；舒服地裹在里面；大口吃"
ultraviolet,"adj. 紫外的；紫外线的
n. 紫外线辐射，紫外光"
unbutton,"vt. 解开钮扣
vi. 解开钮扣；吐露"
whereby,adv. 凭借；通过…；借以；与…一致
zigzag,"n. 之字形；Z字形
vt. 使成之字形；使曲折行进
vi. 曲折行进；作之字形行进
adj. 曲折的；锯齿形的；之字形的
adv. 曲折地；之字形地；Z字形地"
