abandon,"n. 放任；狂热
vt. 遗弃；放弃"
manufacturer,n. 制造商； 厂商
marketing agency,"un. 运销商
 代销店；营销代理；营销机构"
medical journal, 医学期刊；之医学期刊；医学杂志
medical practice,"un. 医疗实践；医学实践
 诊所注册护士；行医行为；医疗实作史"
moral outrage,找不到解释
non-drug treatment,找不到解释
obsessive compulsive disorder,"n. 强迫性神经（官能）症
 强迫症；强迫性疾患；强逼观念及行为"
orthodox marketing technique,找不到解释
patent,"n. 专利权；执照；专利品
adj. 专利的；新奇的；显然的
vt. 授予专利；取得…的专利权"
personal and professional profile,找不到解释
persuasive,adj. 有说服力的；劝诱的，劝说的
pharmaceutical industry,"n. 制药工程
 制药工业；制药产业；制药业"
pharmaceutical marketing,药物市场学
pharmaceutical promotion,找不到解释
pharmaceutical representative,找不到解释
pharmacist,n. 药剂师
practicing physician,找不到解释
prescriber, 处方者，开药者，建议者
prescribe,"vt. 规定；开处方
vi. 规定；开药方"
prescription drug,"un. 处方用的药物
 处方药；处方药物；须医师处方才可买的药品"
prescription medication, 处方药物；门诊处方药品；处方疗程
prescription tracking system,找不到解释
promotional activity,找不到解释
seminar,n. 讨论会，研讨班
sponsor,"n. 赞助者；主办者；保证人
vt. 赞助；发起"
surgical device,找不到解释
waiting room,"n. 候诊室；等候室；候车室
 候机室；等待室；侯诊室"
fossil,"n. 化石；僵化的事物；顽固不化的人
adj. 化石的；陈腐的，守旧的"
extinct,"adj. 灭绝的，绝种的；熄灭的
vt. 使熄灭"
catastrophe,n. 大灾难；大祸；惨败
dinosaur,n. 恐龙；过时、落伍的人或事物
Mesozoic era,"un. 中生代
 中生代时期；中生代中生代；三中生代"
Cenozoic era,"un. 新生代
 新生代时期；时代新生代；新生代新生代"
mystery,n. 秘密，谜；神秘，神秘的事物；推理小说，推理剧；常作 mysteries 秘技，秘诀
extinction,n. 灭绝；消失；消灭；废止
Tertiary period,"un. 第三纪
 新第三纪"
Cretaceous,找不到解释
hypothesis,n. 假设
astrophysics,n. 天体物理学
astronomy,n. 天文学
paleontology,n. 古生物学
ecology,n. 生态学；社会生态学
geochemistry,n. 地球化学
mass extinction, 大灭绝；集群绝灭；大量灭绝
evolutionary,adj. 进化的；发展的；渐进的
Paleozoic,adj. 古生代的
extinguish,vt. 熄灭；压制；偿清
age of mammals,找不到解释
reptile,"n. 爬行动物；卑鄙的人
adj. 爬虫类的；卑鄙的"
terrestrial,"n. 陆地生物；地球上的人
adj. 地球的；陆地的， 陆生的；人间的"
fern,n.  蕨； 蕨类植物
paleontologist,n. 古生物学者
cessation,n. 停止；中止；中断
origination,n. 起源；开始；起始
species,"n.  物种；种类
adj. 物种上的"
evolution,n. 演变；进化论；进展
cataclysm,n. 灾难；大洪水，地震；（社会政治的）大变动
intractable,adj. 棘手的；难治的；倔强的；不听话的
reconstruction,n. 再建，重建；改造；复兴
geological,adj. 地质的，地质学的
selectivity,n. 选择性；分离性；选择度
causation,n. 原因；因果关系；出现
cephalopod,"n. 头足类动物
头足类动物的"
continental drift,"n. 大陆漂移
 板块漂移；大陆漂移学说；大陆漂移说"
mammal,n.  哺乳动物
asteroid,"n.  小行星； 海盘车；小游星
adj. 星状的"
meteorite,n. 陨星；流星
comet,n.  彗星
intelligence,n. 智力；情报工作；情报机关；理解力；才智，智慧；天分
swarm,"n. 蜂群；一大群
vi. 挤满；成群浮游；云集
vt. 挤满；爬"
insect,n. 昆虫；卑鄙的人
colony,n. 殖民地；移民队；种群；动物栖息地
entomologist,n. 昆虫学者
microscope,n. 显微镜
route,"n. 路线；航线；通道
vt. 按某路线发送"
interaction,"n. 相互作用； 交互作用
n. 互动"
pheromone,n. 信息素（用于生化领域）；费洛蒙（昆虫分泌以刺激同种昆虫之化合物质）
deposit,"n. 存款；押金；订金；保证金；沉淀物
vt. 使沉积；存放
vi. 沉淀"
computer simulation,"un. 电子计算机模拟；计算计模拟；计算机模似
 计算机仿真；电脑模拟；电脑仿真"
evaporate,"vt. 使……蒸发；使……脱水；使……消失
vi. 蒸发，挥发；消失，失踪"
trail,"n. 小径；痕迹；尾部；踪迹；一串，一系列
vt. 追踪；拖；蔓延；落后于
vi. 飘出；蔓生；垂下；拖曳"
larva,n.  幼体， 幼虫
pupa,n.  蛹
fertilized,adj. 已受精的
touch,"n. 接触；触觉；格调；少许
vt. 接触；触动；使轻度受害
vi. 触摸；涉及；接近；提到"
odour,n. 气味；声誉
inhabitant,n. 居民；居住者
nourishment,n. 食物；营养品；滋养品
mating,"n. （动物等的）交配，交尾；配套；（植物等的）杂交
v. 交配；使配对；使紧密配合（mate的现在分词）"
aphid,n.  蚜虫
antennae,n.  天线（等于aerial）； 触须； 蕊喙；直觉
breeder,n. 饲养员；繁殖者；起因；增殖反应堆
forager,n. 搜寻（食物）的人；四处寻找的人
housekeeping,n. 家政；家务管理；家用开支
Tertiary period,"un. 第三纪
 新第三纪"
fossil,"n. 化石；僵化的事物；顽固不化的人
adj. 化石的；陈腐的，守旧的"
hymenoptera,找不到解释
evolutionist,"n. 进化论者
adj. 进化论的"
evolution,n. 演变；进化论；进展
navigational abilities,找不到解释
life cycle,"n. 生命周期；寿命（产品等从开发到使用完毕的一段时间）
 生活史；寿命周期；生活周期"
biological clock,"n. 生物钟；生理钟
 生物时钟；生理时钟；生物钟现象"
measurement,n. 测量； 度量；尺寸；量度制
rhythm,n. 节奏；韵律
internal clock,"un. 体内钟
 生物钟；内部时钟；内时钟"
rotation,n. 旋转；循环，轮流
axis,n. 轴；轴线；轴心国
timepiece,n. 钟等各种计时器
external,"n. 外部；外观；外面
adj. 外部的；表面的； 外用的；外国的；外面的"
biological,adj. 生物的；生物学的
jet lag,"n. 时差反应；时差综合症
 飞行时差反应；时差失调；缘来有转机"
earth orbit,"un. 地球轨道；环地轨道
 地球轨迹"
hormone,n.  激素，荷尔蒙
circadian,adj. 生理节奏的（指与地球二十四小时运转联系的新陈代谢、内分泌作用及睡眠等节奏有关的）；以24小时为周期的
pacemaker,n.  起搏器；领跑者；标兵
mammal,n.  哺乳动物
sleep disorder,"un. 睡眠障碍
 睡眠失常；睡眠紊乱；睡眠失调症"
precision,"n. 精度， 精密度；精确
adj. 精密的，精确的"
awakening,"n. 觉醒；唤醒；认识
v. 唤醒；唤起（awaken的ing形式）
adj. 觉醒中的；正在产生的"
electromagnetic,adj. 电磁的
natural electromagnetic field,找不到解释
wakefulness,n.  觉醒；不眠
pineal gland,"un. 松果腺；松果体
 松果体腺；松果腺体；腺体有松果体"
sleeping pill,"n. 安眠药
 安眠药片；颗安眠药；安眠剂"
metabolism,n.  新陈代谢
function,"n. 功能； 函数；职责；盛大的集会
vi. 运行；活动；行使职责"
cortisol,n.  皮质醇；考的索； 氢化可的松
bedtime,"n. 就寝时间
adj. 适于睡前的"
nerve cell,"na. 神经细胞
 神经元；神经元即神经细胞；巨型乌贼神经细胞"
night shift,"na. 夜班(时间)；夜班工人
 晚班；大夜班；销魂大夜班"
neuron,n.  神经元，神经单位
physiological mechanism,"un. 生理机理
 生理机制；生理学机理"
emotionally,adv. 感情上；情绪上；令人激动地；情绪冲动地
react to,"v. 对…有反应
 对…作出反应；对……反应；对……做出反应"
polygraph,n. 测谎器；复写器；多种波动描记器
electrode,顽皮雷弹
lie detector,"n. 测谎器
 测谎仪；测谎机；手机测谎机"
dracaena,n. （龙舌兰科）龙血树（朱蕉）属植物
be sensitive to,"na. 对…敏感
 对…敏感的；对……感到敏感；易感受"
reaction,n. 反应，感应；反动，复古；反作用
nonhuman,adj. 非人类的
intention,n. 意图；目的；意向；愈合
emotion,n. 情感；情绪
psychic,"n. 灵媒；巫师
adj. 精神的；心灵的；灵魂的；超自然的"
affinity,n. 密切关系；吸引力；姻亲关系；类同
memory,n. 记忆，记忆力；内存， 存储器；回忆
feeling,"n. 感觉，触觉；感情，情绪；同情
v. 感觉；认为（feel的现在分词）；触摸
adj. 有感觉的；有同情心的；富于感情的"
communicate,"vi. 通讯，传达；相通；交流；感染
vt. 传达；感染；显露"
biologist,n. 生物学家
lavender,"n. 薰衣草；淡紫色
adj. 淡紫色的
vt. 用薰衣草熏"
predator,n.  捕食者； 食肉动物；掠夺者
wasp,abbr. 盎格鲁撒克逊系的白人新教徒（White Anglo-Saxon Protestant）
natural enemy,"un. 天敌
 危机天敌；自然天敌；天然敌害"
grub,"n. 蛆，幼虫；食物
vt. 挖掘寻找；将某物挖出；根除
vi. 翻掘；搜寻；挖土"
odour,n. 气味；声誉
devour,v. 吞食；毁灭
lima bean,青豆；利马豆（等于Phaseolus limensis）
maize,"adj. 黄色的，玉米色的
n. 玉米；黄色，玉米色"
cranberry,n. 蔓越橘
bean,"n. 豆；嘴峰；毫无价值的东西
vt. 击…的头部"
Ice Age,"n. 冰期；冰川期；冰河时代
 冰河世纪；冰原历险记；冰川时代"
glacier,n. 冰河，冰川
Eurasia,n. 欧亚大陆
mammoth,"n. 长毛象；猛犸象；庞然大物
adj. 巨大的，庞大的；猛犸似的"
Cro-Magnon,找不到解释
glacial advance,冰川前进
fauna,n. 动物群； 动物区系
rock formation,"na. 岩层
 岩系；探索到厚厚岩层；重现岩石形成过程"
Earth history,地球史
glaciation,n.  冰川作用；冻结成冰
retreat,"n. 撤退；休息寓所；撤退
vt. 退（棋）；使后退
vi. 撤退；退避；向后倾"
Proterozoic,"n. 元古代, 元古代岩
a. 元古代的, 元古代岩的"
Neogene,"n. & adj.晚第三纪(的),上第三系(的)"
Ordovician,"n. 奥陶系，奥陶纪
adj. 奥陶纪的"
Silurian,找不到解释
crust,"n. 地壳；外壳；面包皮；坚硬外皮
vi. 结硬皮；结成外壳
vt. 盖以硬皮；在…上结硬皮"
sediment,n. 沉积；沉淀物
geologist,n. 地质学家，地质学者
ice sheet,"n. 冰原；冰盖
 冰层；大冰原；冰川"
Alps,n. 阿尔卑斯山脉
Pleistocene,n. 更新世；更新世岩
epoch,n.  世；新纪元；新时代；时间上的一点
fossil,"n. 化石；僵化的事物；顽固不化的人
adj. 化石的；陈腐的，守旧的"
dinosaur,n. 恐龙；过时、落伍的人或事物
interglacial,adj. 间冰期的
reconfiguration,n. 重新配置，再组和；结构变形
extraterrestrial,"n. 天外来客
adj. 地球外的"
volcanic eruption,"un. 火山爆发；火山喷发
 火山喷发作用；火山大爆发；火山暴发"
ebb and flow,"na. 消长；潮涨退；盛衰
 退潮；潮起潮落；潮的涨落"
meteorologist,n. 气象学者
gravel,"n. 碎石；砂砾
vt. 用碎石铺；使船搁浅在沙滩上；使困惑"
fragment,"n. 碎片；片断或不完整部分
vt. 使成碎片
vi. 破碎或裂开"
moraine,n. 冰碛石
radiocarbon,n.  放射性碳
chronology,n. 年表；年代学
deglaciation,n. 冰川的消失
oceanographic,adj. 海洋学的；有关海洋学的（等于oceanographical）
magnetic field,"n. 磁场
 耐电源频率磁场测试；磁力传感器；磁力场"
hemisphere,n. 半球
endangered,adj. 濒临灭绝的；有生命危险的
assimilation,n. 同化；吸收； 同化作用
minority,"n. 少数民族；少数派；未成年
adj. 少数的；属于少数派的"
ascertain,vt. 确定；查明；探知
distinction,n. 区别；差别；特性；荣誉、勋章
dialect,"n. 方言，土话；同源语；行话；个人用语特征
adj. 方言的"
linguist,"n. 语言学家
学多种外语的人"
die out,"na. 死绝
 灭绝；消失；逐渐消失"
deteriorate,"vi. 恶化，变坏
vt. 恶化"
world language,"n. 世界通用语；国际语言
 世界语言；世界通用语言；世界性的语言"
rescue,"n. 营救；援救；解救
vt. 营救；援救"
endangered species,"na. 濒危物种
 濒临灭绝的物种；濒危种；濒危动物"
extinction,n. 灭绝；消失；消灭；废止
vanish,"n. 弱化音
vi. 消失；突然不见；成为零
vt. 使不见，使消失"
elucidate,vt. 阐明；说明
preservation,n. 保存，保留
panda,n. 熊猫；猫熊
bald eagle,"n. 白头雕
 白头鹰；秃鹰；秃头鹰"
cultural and intellectual diversity,找不到解释
dominant languages,找不到解释
indigenous language, 土语
cultural identities,找不到解释
coexist,vi. 共存；和平共处
displace,vt. 取代；置换；转移；把…免职；排水
genocide,n. 种族灭绝；灭绝整个种族的大屠杀
revive,"vt. 使复兴；使苏醒；回想起；重演，重播
vi. 复兴；复活；苏醒；恢复精神"
