abandon,"n. 放任；狂热
vt. 遗弃；放弃"
dress up,"na. 乔装；装扮；为…打扮；盛装打扮
 穿上盛装；装饰；精心打扮"
drift away,"un. 围…团团转；背离
 渐行渐远；游离；渐渐离开"
drop by,"na. 随便访问一下
 顺便拜访；顺道拜访；非正式访问"
drop in on sb.,
drop off,"na. 同“drop”；睡着；(客)(一一)散去；衰落
 减少；减弱；下车"
drop out,"na. 退出；(因不满传统制度而)退出正常社会；落出；隐退
 退学；辍学；掉落"
drop out of,"v. 退出；退去
 失学；从……当中退出；不参与"
due to,"un. 由于；预定；因为；亏
 应归于；由於；由…引起"
end up,"na. 结束；完事；死；直立着
 告终；竖着；最终成为"
endow sb. with sth.,
endow sth. with sth.,
enroll in,"v. 登记
 报名参加；参加；加入"
entitle sb. to,"un. 有资格
 给……权利；赋予…做；拥有…的权利"
escape from,"v. 逃脱
 从…逃脱；从……逃跑；逃离"
even if,"na. 即使…也
 纵然；就算；甚至"
every once in a while,"na. 偶尔；有时；时不时
 间或；每过不久；一段时间就来一次"
every other,"na. 每隔；所有其他；每隔一；其他的…都
 每隔一个的；每隔一个地；其他的...都"
evolve from, 进化自；从……发展而成；由……进化而来
evolve out of, 从…进化而来
evolve into,"un. 发展成
 演化；进化；展开"
except for,"na. 只有
 除了；除…之外；除了……之外"
be excused from,
extract from,"un. 榨出(汁等)；提取:；拔取；拔出
 从…拔出；从…中提取；文件的摘录"
fade away,"n. 逐渐消失
 褪色；消逝；逐渐凋谢"
fall apart,"na. 土崩瓦解
 崩溃；破碎；四分五裂"
fall asleep,"na. 入睡
 睡着；睡着了；睡觉"
fall back on,"na. 撤退到…线；求助于
 转而依靠；依赖；借助于"
feed on,"na. 同“feed off ”；“live on”的变体
 以……为食；以…为食物；以…为主食"
feel at home,"na. 舒松；“be/feel/look at home”的变体
 感觉自在；宾至如归；感到宾至如归"
field research,"un. 实地研究
 田野调查；田野研究；实地调研"
figure out,"na. 估计；解决；了解；确定
 想出；算出；计算出"
fill in,"na. 填充；填写；同“fill”
 填满；填入；过门"
fill in for,"v. 代替
 临时代替；顶替；暂时代替"
fill out,"na. 填写(表格等)；变胖；长胖；胖起来
 填表；填好；填充"
fill up,"na. 同“fill”
 装满；填补；填满"
find out,"na. 查出；发现；看清…的面目；识破
 查明；找出；了解"
fit in, 有地方容纳; 有时间从事（某事）; 有时间接待（某人）; 相处融洽
focus on, 致力于; 使聚焦于; 对（某事或做某事）予以注意; 把…作为兴趣中心
for instance,"na. 例如
 比如；举例说；举例来说"
for one's sake of,
for the sake of,"adv. 为了…起见
 为了…的利益；为了…的目的；为了…的缘故"
for sure,"adv. 确实
 肯定地；确切地；毫无疑问"
from now on,"na. 从今以后
 从现在起；从现在开始；今后"
from time to time,"na. 时时
 有时；不时；不时地"
from top to bottom,"na. 从头到脚；内部；结果；绝对
 从上到下；自上而下；彻底地"
get over with, <口>一劳永逸地做完（不愉快但不得不做的事）; 把…做完了事; get over 当“恢复; 克服”的时候
get sth. over with,"un. 就会过去；把…安排好；干脆了事
 忘记；一劳永逸地做完；把…做完了事"
get a lift, 搭车；搭车出行；枕高来睡
get a ride, 搭车；搭便车；骑车
get along,"na. 过日子；生活；团结；进步
 相处；进展；过活"
get along with,"na. (工作)进行
 与……相处；相处融洽；与…友好相处"
get at,"na. 抓住；了解；到达；拿得到
 够得着；意指；接近"
get back to,"un. 报复；回到
 再和……联系；回到某地；重新回到"
get in,"na. 进入；收(庄稼)；收集(税收,捐款等)；插入
 到达；收割；进站"
get on,"na. 上马；安上；过日子；相投 (with together)
 上车；进展；相处"
get out of,"na. 逐渐放弃(恶习)；避免；由…出来；拔出
 逃避；摆脱；离开"
get over,"na. 同“get across”
 克服；恢复；越过"
get rid of,"na. 除掉；摆脱；撵走
 除去；去掉；处理掉"
get through,"na. 花光；了结；(使)通过(议案)；及格
 到达；度过；接通"
get together,"na. 聚集；集合；汇齐；积累
 聚会；相聚；联欢"
get used to,"na. 变得习惯于
 习惯於；适应；习惯一件事情的过程"
give access to,"na. 接见；准许出入
 向…开放；得以进入；可以接近"
give away,"na. 赠送；分发；放弃；露马脚
 泄露；出卖；分送"
give birth to, 生（孩子），生育; 引起，产生; 娩出; 娩
give off,"na. 发散(水蒸气等)
 发出；放出；释放"
give out,"na. 发表；放出；分发
 发出；用完；用尽"
give rise to,"na. 惹起
 引起；导致；使发生"
go about,"na. 走来走去；着手(工作)；(谣言等)流传；掉转船头
 从事；着手做；忙于"
go ahead,"na. 取得进展
 继续；前进；干吧"
go away,"na. 离开；带走
 走开；离去；消失"
go back,"na. “Come back”的变体；回来；追溯到；回顾
 回去；返回；回到"
go back to,"v. 追溯到
 回到；返回到；追溯至"
go beyond,"na. 越过
 超出；超过；超越"
go by,"na. 走过；以…为根据(作判断)；顺道访问；受…所控制
 过去；经过；依照"
go down,"na. 下去；(飞机)坠落；继续到  (风,浪等)平静下来；消退
 下降；下沉；下降，降低"
go for,"na. 去喊；拥护；被认为；袭击
 适用于；为……去；支持"
go out of business,"na. 停业；改行
 歇业；破产；倒闭"
go out with, 同…去约会；和…约会；和…出去
go over,"na. 仔细查看；仔细搜查；排练；重温
 复习；检查；仔细检查"
go through,"na. 认真检查；仔细地搜；(提案或法案)通过；被批准
 经历；经受；仔细检查"
hand out,"na. 分；拿出来；施舍
 分发；散发；分给"
hands down,"na. “hand down”的第三人称单数；不费气力地；无疑地
 把手放下；放下手；容易地"
hang around,"na. 在附近徘徊；踌躇不前
 闲荡；闲逛；逗留"
hang on to,"na. 紧紧握住
 坚持下去；紧紧抓住；保留"
hang out,"na. 同“hang”；把上身伸出(窗外)；挂出门外；拖延
 闲逛；闲荡；出去消遣"
have in mind,"na. 记住；铭记不忘；注意
 考虑到；想到；记得"
have sth. in mind,"na. 记住；铭记不忘；注意
 考虑到；想到；记得"
have nothing to do with,"na. 办完；和…断绝关系；已和…无关
 与……无关；和……毫无关系；与……毫无关系"
have one's hands full,"na. 手头事很多
 很忙；忙得不可开交；离不开手儿"
get one's hands full,
head and shoulders above,"na. 高出一个头
 高出许多；远远超过；大大超出"
hear from,"na. 得到…的消息
 收到……的来信；收到……来信；收到…的信"
help out,"v. 帮助…摆脱困境；救出；协助
 帮忙；帮助解决困难；帮助克服困难"
hinge on,"v. 随…而定；依赖
 取决于；以…为转移；靠…转动"
hit it off,"na. 意气相投；投缘
 一见如故；合得来；相处得好"
hit the ceiling,"na. 发脾气；生气；(大学里)考试不及格；勃然大怒
 大发雷霆；暴跳如雷；火冒三丈"
hold back,"na. 阻止；踌躇；隐瞒；抑制
 退缩；控制；退缩不前"
hold off,"na. 拖延；抵抗(进攻等)；使不接近
 推迟；迟疑；延缓"
hold on,"na. 拉住；继续；坚持下去；(打电话时)不挂断
 等一等；坚持住；等一下"
hold one's breath,"na. 屏息
 屏住呼吸；憋住气；屏住气"
hold up,"v. 举起；支撑；耽误；抢劫
n. 抢劫；延误；堵车
 阻挡；耽搁；拿起"
hunt for,"na. 追猎；搜寻
 寻找；搜索；探求"
impart to,把…告诉给; 把…带给
impose on,"v. 强迫；欺骗
 把…强加于；施加影响于；利用"
impress sb. with sth.,
be imprinted on sth.,
in a large part, 在很大程度上
in a row,"na. 成一排；连续
 连续的；一连串；接连"
in a word,"na. “in a few words”的变体
 总之；简言之；总而言之"
in addition to,"na. 加之
 除…之外；除了；除…外"
in advance,"na. 预先；在先头
 事先；提前；事前"
in case,"na. 以防万一；作为准备；如果；免得
 假使；假如；以防免得"
in case of,"na. 要是
 万一；假使；如果"
in charge of,"na. 受托…的
 负责；主管；掌管"
in common,"un. 和…有相通之处；公有
 共同；共有的；共同的"
in depth,"na. 广泛
 深入地；全面深入地；深入的"
in detail,"na. 详细
 详细地；详细的；详尽"
in effect,"na. 实际上；总之；有效
 事实上；生效；正在实行"
in favor of,"na. 赞成；有利于；付与
 支持；赞同；为了支持"
in general,"na. 一般；大体上
 通常；一般来说；一般而言"
in good condition,"na. 情况良好；健康；(物件)无破损；(食品)新鲜
 状态良好；状况良好；完好无损"
in half,"na. 成两半
 分成两半；一半；把……切成两半"
in harmony with,"un. 协调一致地；跟…调和；和衷共济；与…相合
 与…协调；与……协调一致；和谐"
in order,"na. 整整齐齐；合规则；情况正常；健康
 按顺序；秩序井然；按次序"
in other words,"na. 换句话说
 换言之；也就是说；也就是"
in person,"na. 亲自；身体上；外貌上
 本人；当面；亲自上阵"
in proportion to,"na. 与…成比例；与…相称；按…的比例(越…越…)
 成比例的；按……的比例；按比例"
in quantity,"na. 很多
 大量；大量地；大量的"
in season,"na. (水果等)正旺；当令；应时；时机正好的
 应时的；旺季；应季"
in shape,"un. 完全不；情况；模样
 处于良好状态；在外形上；在形状上"
in short,"na. 简单地说；总之
 简言之；简而言之；总而言之"
in spite of,"na. spite of 不管；无视
 尽管；不顾；虽然"
in sum,"na. 总之
 总而言之；大体上；一言以蔽之"
in terms of,"na. 依…；从…方面；用…特有的字眼
 根据；在...方面；按照"
in the absence of,"na. 无…时
 缺乏；缺乏…时；缺少"
in the dark,"na. 秘密；在暗处；不知
 在黑暗中；蒙在鼓里；一无所知"
in the first place,"na. 首先；第一
 起初；原先；第一点"
in the long run,"na. 归根到底；“in the long run/term”的变体
 从长远来看；最后；从长远观点看"
in the meantime,"na. 在这期间
 与此同时；在此期间；其间"
in the middle of,"na. 正在…当中；在…的中途；在…的中央；在…的中部
 在……中间；在……的中间；在...的中途"
in the midst of, 在…当中，在…中间；意思是在某一进程之中；正当…的时候
in the red,"n. 负债
 亏损；赤字；欠债"
in time,"na. 经过一段时间以后；早晚；在恰好的时候；和…合拍
 及时；钟点战；时间规划局"
in view of,"na. 鉴于；为要；在…能看见的地方；估计到才
 考虑到；由于；为了"
infer sth. from sth.,
insist on,"v. 坚持；强调
 坚决要求；坚持要；坚持认为"
insist upon,"v. 坚持；强调
 支持；坚决主张"
instead of,"prep. 代替；作为…的替换
 而不是；替代；取代"
interfere with,干扰，干涉；妨碍；触动或弄坏；乱动；与……抵触
invest in,"v. 投资到
 投资于；在…上投资；在…投入"
jibe with,与…一致，与…相符
just about,"na. 正是…附近
 几乎；差不多；正要"
keep an eye on,"v. 密切注意
 照看；留意；密切注视"
keep from,"na. 避开；禁止；抑制；隐瞒
 阻止；使免于；使…不"
keep pace with,"na. 赶上；保持同步；随着…而增长
 跟…齐步前进；跟上；跟上…的最新发展"
keep up,"na. 支持；保持；继续；停歇
 维持；坚持；持续"
keep up with,"na. 不落后
 跟上；赶上；紧跟"
knock oneself out,把自己弄得精疲力竭;尽最大努力
lay off,"na. 辞退；停止；暂停
 解雇；下岗；裁员"
lead to,"na. 通向
 导致；引起；通往"
leave alone,"na. 丢下不管；不要管
 不理会；让独自呆着；不干涉"
leave for,"un. 到…地方去；去某地:
 动身去；动身去某地；前往"
leave out,"na. 遗漏；忽略；(告诉某人)停下来
 省去；省略；不考虑"
light up,"na. 点灯；照亮；点香烟；变快活
 点燃；点亮；点火"
be littered with sth.,
look forward to,"na. 盼望
 期待；期望；期盼"
look into,"na. 窥视；调查；过问
 研究；检查；了解"
look over,"na. 浏览；检查；察看
 查看；翻阅；调查"
look up to,"v. 尊敬；另眼看待；向…一举一动看齐
 敬仰；仰望；尊重"
lose some weight,
lose track of,"na. 忘记
 失去线索；失去联系；失去消息"
make a point,"na. 立论；证明论点；(比赛)得一分；照预想一样使受到感动
 证明论点正确；提出观点；你强调"
make a point of doing sth.,
make do with,"na. 用(某物)设法应付
 将就；凑合用；吃…来凑合"
make ends meet, 使收支相抵；量入为出；收支平衡
make out,"na. 理解；发现；起草；证明
 辨认出；填写；开列"
make sense,"na. (话等)有意义；合理；有道理；讲得通
 言之有理；使…有意义；好理解"
make sure,"na. 尽力做到；深信；务必；务请
 确保；查明；确信"
make the most of,"na. 充分使用；尽量使好看；极为重视；尽量称赞
 充分利用；尽量利用；充分展示"
make up,"na. 弥补；起草；定；签订
 组成；化妆；编造"
make one's living,"谋生, 挣钱度日, 维持生活"
earn one's living, 谋生；营生；挣钱维持生计
map out, 在地图上标出; 筹划某事; 详细提出某事; 规
meet one's needs,
meet the needs, 满足需要；尽量满足学生的需要；满足需求
might as well,"na. 不如
 不妨；倒不如；最好"
most of all,"adj. 尤其是
 最重要的是；最最；最主要的是"
narrow down,"v. 变窄；缩减
 缩小范围；缩小或限制范围；减少"
no longer,"na. 不再
 已不；再也；再也不"
no wonder, 难怪；怪不得；不足为奇
now and then, 偶尔；时而；不时
now that,"na. 由于
 既然；既然已；现在已经"
